语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363673948040912896,给我播放这几天的动态,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>播放</action>这几天的动态,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我播放这几天的动态,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_77bb7f718c354f048313af508de1ec13
1363673947919278080,我想看一下关于近来的热点,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>看一下</action>关于近来的<ranking>热点</ranking>,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看一下"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 10, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看一下关于近来的热点,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f78386cb71ce4b6f8eab6d026ed4cd12
1363673947730534400,最近什么娱乐新闻评论比较多呢？,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,最近什么<type>娱乐</type>新闻评论比较多呢？,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,最近什么娱乐新闻评论比较多呢？,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1922f3b4199e4159b44e8f3410dde875
1363673947579539456,G20峰会女保镖走红,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>G20峰会女保镖走红</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""G20峰会女保镖走红"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,G20峰会女保镖走红,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_cd7c1cf35a0b455e9ebafbe6f327d035
1363673947428544512,昨天财经新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<datetime>昨天</datetime><type>财经新闻</type>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""昨天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""财经新闻"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,昨天财经新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ccb8dc6acd594e94965c158b18e9c3b5
1363673947243995136,热点新闻山东现超大型金矿,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>山东现超大型金矿</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""山东现超大型金矿"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻山东现超大型金矿,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_156dd59e26af457e9b728257bd10a905
1363673947059445760,给我看这几天的消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>看</action>这几天的消息,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我看这几天的消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_8208d97c93f249e59d715df28939c28e
1363673946895867904,来点科技新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,来点<type>科技</type>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""科技"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,来点科技新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1822ddebc2fb49f8ad9d60f371c7969c
1363673946753261568,最近娱乐新闻有没有比较有价值的事情,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,最近<type>娱乐</type>新闻有没有比较有价值的事情,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,最近娱乐新闻有没有比较有价值的事情,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_afc8059d0a9541e3bb5b1484fd6e0f1d
1363673946560323584,热点新闻中新项目落户重庆,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>中新项目落户重庆</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""中新项目落户重庆"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻中新项目落户重庆,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2980d70c546d48a7931162d84583838a
1363673946346414080,收听今天新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,收<action>听</action><datetime>今天</datetime>新闻,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,收听今天新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_625e2281f2c24ff3a490830f8a50c68b
1363673946287693824,我想听有关这两天的资讯,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>听</action>有关这两天的资讯,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想听有关这两天的资讯,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e77aaea8696e43c788a49d90093cf8b1
1363673946006675456,给我放点最近的动态,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我放点最近的动态,[],,other_failed,other_failed,-1,-1,给我放点最近的动态,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f6ac130c3e18434394792beb8ef00a54
1363673945855680512,我想看一下娱乐头条新闻里的相关资讯。,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>看一下</action><type>娱乐</type>头条新闻里的相关资讯。,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看一下"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看一下娱乐头条新闻里的相关资讯。,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_69786f33703849189463031814376b6c
1363673945696296960,今天的王宝强新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<datetime>今天</datetime>的<key_words>王宝强</key_words>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""王宝强"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今天的王宝强新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_008a49655d6347f9b1d4e52d30d7d862
1363673945541107712,我想听这两天的资讯,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想听这两天的资讯,[],,other_failed,other_failed,-1,-1,我想听这两天的资讯,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e6d62390677c4b48b464cddd16eed66d
1363673945377529856,搜索今天的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,搜索<datetime>今天</datetime>的新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,搜索今天的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_8bbe6bd3f284440b81cbb8921f0af4a6
1363673945285255168,热点新闻杭州空中后花园,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>杭州空中后花园</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""杭州空中后花园"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻杭州空中后花园,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b3e71db59a634dc394c15f6e94d21029
1363673945163620352,播放新闻啊。,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>播放</action>新闻啊。,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,播放新闻啊。,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_8a86da223fde43b9ae5593d9e864f431
1363673945012625408,热点新闻陈妍希被求婚成功,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>陈妍希被求婚成功</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""陈妍希被求婚成功"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻陈妍希被求婚成功,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b0be56516cba4c93a1470d3bdffbe43c
1363673944832270336,听这几天的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>听</action>这几天的新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,听这几天的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_23f0c777c1144a0492f6e1463f1afbb9
1363673944681275392,湖南新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<type>湖南</type>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""湖南"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,湖南新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9ba4b08427934847b4fa135518075cc3
1363673944484143104,能让我了解了解军事新闻吗？,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,能让我了解了解<type>军事</type>新闻吗？,"[{""origin_value"": """", ""origin_offset"": 7, ""value"": ""军事"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,能让我了解了解军事新闻吗？,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_0e7c28a68f4a4af8b4763d03e97f9d50
1363673944333148160,热点新闻陆毅与两女儿合影,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>陆毅与两女儿合影</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""陆毅与两女儿合影"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻陆毅与两女儿合影,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_bcd05ac3ee98403c85ed31d186cfc1b7
1363673944156987392,放希拉里和特朗普争锋的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,放<key_words>希拉里和特朗普争锋</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""希拉里和特朗普争锋"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,放希拉里和特朗普争锋的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_72858e4675aa491695b044282f08e65c
1363673943993409536,看上海新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,看<type>上海</type>新闻,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""上海"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,看上海新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f484b651cc29422d95730243a5f55547
1363673943813054464,我想听一下关于最近的消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>听</action>一下关于最近的消息,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想听一下关于最近的消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_70bcd330bcd54dab9407094d4563bea6
1363673943628505088,给我播今天点击量前10的新闻？,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我播<datetime>今天</datetime>点击量前10的新闻？,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我播今天点击量前10的新闻？,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_630e94ec68924beb9858392ba9e9868f
1363673943431372800,听一下这两天的动态,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>听</action>一下这两天的动态,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,听一下这两天的动态,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_d3e7a966e4a44ca9b8cd3ae2a94802af
1363673943271989248,万科王石最新消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>万科王石</key_words><ranking>最新</ranking>消息,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""万科王石"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""最新"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,万科王石最新消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2303cfbd10e0412fbc601cf321d90ebb
1363673943129382912,腾讯有什么大事,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>腾讯</key_words>有什么大事,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""腾讯"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,腾讯有什么大事,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_cb936a1148e0452abc389329d50b9c85
1363673942949027840,环球热点。,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<type>环球</type><ranking>热点</ranking>。,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""环球"", ""name"": ""type"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,环球热点。,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_54cd6ba070ad46f0a26d0d483859a57e
1363673942823198720,我要点播国家新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我要点播<type>国家</type>新闻,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""国家"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我要点播国家新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_6836f5fda37c42799a8bfb4338d829e1
1363673942701563904,你可以帮我找点值得关注的军事新闻吗,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,你可以帮我找点值得关注的<type>军事</type>新闻吗,"[{""origin_value"": """", ""origin_offset"": 12, ""value"": ""军事"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,你可以帮我找点值得关注的军事新闻吗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1b204324f5234a13b2c8b1e610d03d05
1363673942546374656,热点新闻电影局整治幽灵场,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>电影局整治幽灵场</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""电影局整治幽灵场"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻电影局整治幽灵场,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2ef65957a9df4a268e62188763502bec
